"Set","Song","Date"
"Set 1","Runaway Jim",1993-03-09
"Set 1","Foam",1993-03-09
"Set 1","Bouncing Around the Room",1993-03-09
"Set 1","Maze",1993-03-09
"Set 1","Esther",1993-03-09
"Set 1","Divided Sky",1993-03-09
"Set 1","Glide",1993-03-09
"Set 1","Punch You in the Eye",1993-03-09
"Set 1","I Didn't Know",1993-03-09
"Set 1","Run Like an Antelope",1993-03-09
"Set 2","Axilla",1993-03-09
"Set 2","Rift",1993-03-09
"Set 2","Tweezer",1993-03-09
"Set 2","Reba",1993-03-09
"Set 2","Lawn Boy",1993-03-09
"Set 2","Mike's Song",1993-03-09
"Set 2","I Am Hydrogen",1993-03-09
"Set 2","Weekapaug Groove",1993-03-09
"Set 2","The Horse",1993-03-09
"Set 2","Silent in the Morning",1993-03-09
"Set 2","Big Ball Jam",1993-03-09
"Set 2","Hold Your Head Up",1993-03-09
"Set 2","Terrapin",1993-03-09
"Set 2","Hold Your Head Up",1993-03-09
"Set 2","I Walk the Line",1993-03-09
"Set 2","The Squirming Coil",1993-03-09
"Set 2","Tweezer Reprise",1993-03-09
"Encore","Amazing Grace",1993-03-09
"Encore","Rocky Top",1993-03-09
"Set 1","Buried Alive",1993-03-12
"Set 1","Poor Heart",1993-03-12
"Set 1","Cavern",1993-03-12
"Set 1","Possum",1993-03-12
"Set 1","Guelah Papyrus",1993-03-12
"Set 1","Rift",1993-03-12
"Set 1","Stash",1993-03-12
"Set 1","Fluffhead",1993-03-12
"Set 1","The Horse",1993-03-12
"Set 1","Silent in the Morning",1993-03-12
"Set 1","David Bowie",1993-03-12
"Set 2","AC/DC Bag",1993-03-12
"Set 2","My Friend, My Friend",1993-03-12
"Set 2","Sparkle",1993-03-12
"Set 2","You Enjoy Myself",1993-03-12
"Set 2","Mound",1993-03-12
"Set 2","Big Ball Jam",1993-03-12
"Set 2","Chalk Dust Torture",1993-03-12
"Set 2","Hold Your Head Up",1993-03-12
"Set 2","Lengthwise",1993-03-12
"Set 2","Hold Your Head Up",1993-03-12
"Set 2","Harry Hood",1993-03-12
"Set 2","Golgi Apparatus",1993-03-12
"Encore","Sweet Adeline",1993-03-12
"Encore","Carolina",1993-03-12
"Encore","Rocky Top",1993-03-12
"Set 1","The Landlady",1993-03-13
"Set 1","Funky Bitch",1993-03-13
"Set 1","Bouncing Around the Room",1993-03-13
"Set 1","Maze",1993-03-13
"Set 1","Fee",1993-03-13
"Set 1","All Things Reconsidered",1993-03-13
"Set 1","Split Open and Melt",1993-03-13
"Set 1","Contact",1993-03-13
"Set 1","Llama",1993-03-13
"Set 1","Wilson",1993-03-13
"Set 1","Run Like an Antelope",1993-03-13
"Set 2","Suzy Greenberg",1993-03-13
"Set 2","Tweezer",1993-03-13
"Set 2","The Lizards",1993-03-13
"Set 2","It's Ice",1993-03-13
"Set 2","Glide",1993-03-13
"Set 2","Uncle Pen",1993-03-13
"Set 2","Big Ball Jam",1993-03-13
"Set 2","Mike's Song",1993-03-13
"Set 2","I Am Hydrogen",1993-03-13
"Set 2","Weekapaug Groove",1993-03-13
"Set 2","Fast Enough for You",1993-03-13
"Set 2","Hold Your Head Up",1993-03-13
"Set 2","Love You",1993-03-13
"Set 2","Hold Your Head Up",1993-03-13
"Set 2","Tweezer Reprise",1993-03-13
"Encore","My Sweet One",1993-03-13
"Encore","Amazing Grace",1993-03-13
"Encore","Big Black Furry Creature from Mars",1993-03-13
"Set 1","Loving Cup",1993-03-14
"Set 1","Foam",1993-03-14
"Set 1","Guelah Papyrus",1993-03-14
"Set 1","Sparkle",1993-03-14
"Set 1","Stash",1993-03-14
"Set 1","Paul and Silas",1993-03-14
"Set 1","Sample in a Jar",1993-03-14
"Set 1","Reba",1993-03-14
"Set 1","Punch You in the Eye",1993-03-14
"Set 1","Runaway Jim",1993-03-14
"Set 2","Halley's Comet",1993-03-14
"Set 2","David Bowie",1993-03-14
"Set 2","The Ballad of Curtis Loew",1993-03-14
"Set 2","You Enjoy Myself",1993-03-14
"Set 2","Spooky Jam",1993-03-14
"Set 2","You Enjoy Myself",1993-03-14
"Set 2","Lifeboy",1993-03-14
"Set 2","Rift",1993-03-14
"Set 2","Big Ball Jam",1993-03-14
"Set 2","The Great Gig in the Sky",1993-03-14
"Set 2","Hold Your Head Up",1993-03-14
"Set 2","The Squirming Coil",1993-03-14
"Encore","Memories",1993-03-14
"Encore","Sweet Adeline",1993-03-14
"Encore","Golgi Apparatus",1993-03-14
"Set 1","Sweet Adeline",1993-03-16
"Set 1","Buried Alive",1993-03-16
"Set 1","Poor Heart",1993-03-16
"Set 1","It's Ice",1993-03-16
"Set 1","Fee",1993-03-16
"Set 1","Maze",1993-03-16
"Set 1","I Didn't Know",1993-03-16
"Set 1","Divided Sky",1993-03-16
"Set 1","Hold Your Head Up",1993-03-16
"Set 1","You Gotta See Mama Every Night",1993-03-16
"Set 1","McGrupp and the Watchful Hosemasters",1993-03-16
"Set 1","Cavern",1993-03-16
"Set 2","My Friend, My Friend",1993-03-16
"Set 2","The Curtain",1993-03-16
"Set 2","Tweezer",1993-03-16
"Set 2","Sweet Emotion Jam",1993-03-16
"Set 2","Tweezer",1993-03-16
"Set 2","Bathtub Gin",1993-03-16
"Set 2","Esther",1993-03-16
"Set 2","Secret Language Instructions",1993-03-16
"Set 2","Esther",1993-03-16
"Set 2","Chalk Dust Torture",1993-03-16
"Set 2","You Enjoy Myself",1993-03-16
"Set 2","Hold Your Head Up",1993-03-16
"Set 2","Bike",1993-03-16
"Set 2","Lengthwise",1993-03-16
"Set 2","Bike",1993-03-16
"Set 2","Hold Your Head Up",1993-03-16
"Set 2","Lawn Boy",1993-03-16
"Set 2","Llama",1993-03-16
"Set 2","Amazing Grace",1993-03-16
"Encore","Sparkle",1993-03-16
"Encore","Tweezer Reprise",1993-03-16
"Set 1","The Landlady",1993-03-17
"Set 1","Runaway Jim",1993-03-17
"Set 1","Foam",1993-03-17
"Set 1","Bouncing Around the Room",1993-03-17
"Set 1","Stash",1993-03-17
"Set 1","Amazing Grace",1993-03-17
"Set 1","Paul and Silas",1993-03-17
"Set 1","It's Ice",1993-03-17
"Set 1","The Oh Kee Pa Ceremony",1993-03-17
"Set 1","Suzy Greenberg",1993-03-17
"Set 1","Run Like an Antelope",1993-03-17
"Set 2","Axilla",1993-03-17
"Set 2","Glide",1993-03-17
"Set 2","Reba",1993-03-17
"Set 2","Jesus Just Left Chicago",1993-03-17
"Set 2","Mound",1993-03-17
"Set 2","Mike's Song",1993-03-17
"Set 2","I Am Hydrogen",1993-03-17
"Set 2","Weekapaug Groove",1993-03-17
"Set 2","The Horse",1993-03-17
"Set 2","Silent in the Morning",1993-03-17
"Set 2","Hold Your Head Up",1993-03-17
"Set 2","The Great Gig in the Sky",1993-03-17
"Set 2","Hold Your Head Up",1993-03-17
"Set 2","Golgi Apparatus",1993-03-17
"Encore","Sweet Adeline",1993-03-17
"Encore","Rocky Top",1993-03-17
"Set 1","Chalk Dust Torture",1993-03-18
"Set 1","Guelah Papyrus",1993-03-18
"Set 1","Rift",1993-03-18
"Set 1","Fee",1993-03-18
"Set 1","Maze",1993-03-18
"Set 1","Colonel Forbin's Ascent",1993-03-18
"Set 1","Fly Famous Mockingbird",1993-03-18
"Set 1","Sparkle",1993-03-18
"Set 1","Horn",1993-03-18
"Set 1","I Didn't Know",1993-03-18
"Set 1","David Bowie",1993-03-18
"Set 2","My Friend, My Friend",1993-03-18
"Set 2","Poor Heart",1993-03-18
"Set 2","Split Open and Melt",1993-03-18
"Set 2","Tela",1993-03-18
"Set 2","You Enjoy Myself",1993-03-18
"Set 2","Uncle Pen",1993-03-18
"Set 2","Big Ball Jam",1993-03-18
"Set 2","Hold Your Head Up",1993-03-18
"Set 2","If I Only Had a Brain",1993-03-18
"Set 2","Hold Your Head Up",1993-03-18
"Set 2","The Squirming Coil",1993-03-18
"Set 2","Cavern",1993-03-18
"Encore","Good Times Bad Times",1993-03-18
"Set 1","Suzy Greenberg",1993-03-19
"Set 1","Llama",1993-03-19
"Set 1","Foam",1993-03-19
"Set 1","Bouncing Around the Room",1993-03-19
"Set 1","Rift",1993-03-19
"Set 1","Stash",1993-03-19
"Set 1","Fluffhead",1993-03-19
"Set 1","Cavern",1993-03-19
"Set 1","Run Like an Antelope",1993-03-19
"Set 2","Runaway Jim",1993-03-19
"Set 2","It's Ice",1993-03-19
"Set 2","Uncle Pen",1993-03-19
"Set 2","Sample in a Jar",1993-03-19
"Set 2","The Lizards",1993-03-19
"Set 2","Mike's Song",1993-03-19
"Set 2","I Am Hydrogen",1993-03-19
"Set 2","Weekapaug Groove",1993-03-19
"Set 2","Hold Your Head Up",1993-03-19
"Set 2","Love You",1993-03-19
"Set 2","Hold Your Head Up",1993-03-19
"Set 2","Golgi Apparatus",1993-03-19
"Encore","Amazing Grace",1993-03-19
"Encore","Chalk Dust Torture",1993-03-19
"Set 1","Maze",1993-03-21
"Set 1","Sparkle",1993-03-21
"Set 1","The Sloth",1993-03-21
"Set 1","Divided Sky",1993-03-21
"Set 1","Esther",1993-03-21
"Set 1","All Things Reconsidered",1993-03-21
"Set 1","Split Open and Melt",1993-03-21
"Set 1","Poor Heart",1993-03-21
"Set 1","Punch You in the Eye",1993-03-21
"Set 1","Lawn Boy",1993-03-21
"Set 1","Possum",1993-03-21
"Set 2","Loving Cup",1993-03-21
"Set 2","My Friend, My Friend",1993-03-21
"Set 2","Rift",1993-03-21
"Set 2","Tweezer",1993-03-21
"Set 2","Ya Mar",1993-03-21
"Set 2","Llama",1993-03-21
"Set 2","You Enjoy Myself",1993-03-21
"Set 2","My Sweet One",1993-03-21
"Set 2","Big Ball Jam",1993-03-21
"Set 2","Hold Your Head Up",1993-03-21
"Set 2","Cracklin' Rosie",1993-03-21
"Set 2","Hold Your Head Up",1993-03-21
"Set 2","Harry Hood",1993-03-21
"Set 2","Cavern",1993-03-21
"Encore","Sleeping Monkey",1993-03-21
"Encore","Sweet Adeline",1993-03-21
"Encore","Tweezer Reprise",1993-03-21
"Set 1","Chalk Dust Torture",1993-03-22
"Set 1","Guelah Papyrus",1993-03-22
"Set 1","Uncle Pen",1993-03-22
"Set 1","Stash",1993-03-22
"Set 1","Bouncing Around the Room",1993-03-22
"Set 1","Rift",1993-03-22
"Set 1","Weigh",1993-03-22
"Set 1","Reba",1993-03-22
"Set 1","Sparkle",1993-03-22
"Set 1","David Bowie",1993-03-22
"Set 2","Golgi Apparatus",1993-03-22
"Set 2","It's Ice",1993-03-22
"Set 2","The Lizards",1993-03-22
"Set 2","Tela",1993-03-22
"Set 2","Wilson",1993-03-22
"Set 2","AC/DC Bag",1993-03-22
"Set 2","Colonel Forbin's Ascent",1993-03-22
"Set 2","Fly Famous Mockingbird",1993-03-22
"Set 2","The Sloth",1993-03-22
"Set 2","McGrupp and the Watchful Hosemasters",1993-03-22
"Set 2","Mike's Song",1993-03-22
"Set 2","I Am Hydrogen",1993-03-22
"Set 2","Weekapaug Groove",1993-03-22
"Encore","Amazing Grace",1993-03-22
"Encore","Fire",1993-03-22
"Set 1","Llama",1993-03-24
"Set 1","Foam",1993-03-24
"Set 1","Fee",1993-03-24
"Set 1","Poor Heart",1993-03-24
"Set 1","Maze",1993-03-24
"Set 1","I Didn't Know",1993-03-24
"Set 1","Sample in a Jar",1993-03-24
"Set 1","All Things Reconsidered",1993-03-24
"Set 1","Runaway Jim",1993-03-24
"Set 1","Amazing Grace",1993-03-24
"Set 1","Cavern",1993-03-24
"Set 2","The Landlady",1993-03-24
"Set 2","Split Open and Melt",1993-03-24
"Set 2","Sparkle",1993-03-24
"Set 2","Tweezer",1993-03-24
"Set 2","Mound",1993-03-24
"Set 2","Big Ball Jam",1993-03-24
"Set 2","Fast Enough for You",1993-03-24
"Set 2","You Enjoy Myself",1993-03-24
"Set 2","The Horse",1993-03-24
"Set 2","Silent in the Morning",1993-03-24
"Set 2","Hold Your Head Up",1993-03-24
"Set 2","The Prison Joke",1993-03-24
"Set 2","Hold Your Head Up",1993-03-24
"Set 2","Terrapin",1993-03-24
"Set 2","Hold Your Head Up",1993-03-24
"Set 2","Good Times Bad Times",1993-03-24
"Encore","Carolina",1993-03-24
"Encore","The Squirming Coil",1993-03-24
"Set 1","Chalk Dust Torture",1993-03-25
"Set 1","Guelah Papyrus",1993-03-25
"Set 1","It's Ice",1993-03-25
"Set 1","Possum",1993-03-25
"Set 1","Bouncing Around the Room",1993-03-25
"Set 1","Stash",1993-03-25
"Set 1","Glide",1993-03-25
"Set 1","Rift",1993-03-25
"Set 1","Horn",1993-03-25
"Set 1","Magilla",1993-03-25
"Set 1","Run Like an Antelope",1993-03-25
"Set 2","Axilla",1993-03-25
"Set 2","The Curtain",1993-03-25
"Set 2","Sample in a Jar",1993-03-25
"Set 2","Uncle Pen",1993-03-25
"Set 2","Colonel Forbin's Ascent",1993-03-25
"Set 2","Fly Famous Mockingbird",1993-03-25
"Set 2","Kung",1993-03-25
"Set 2","Icculus",1993-03-25
"Set 2","Fly Famous Mockingbird",1993-03-25
"Set 2","The Wedge",1993-03-25
"Set 2","Mike's Song",1993-03-25
"Set 2","I Am Hydrogen",1993-03-25
"Set 2","Weekapaug Groove",1993-03-25
"Set 2","Golgi Apparatus",1993-03-25
"Encore","My Sweet One",1993-03-25
"Encore","Big Ball Jam",1993-03-25
"Encore","Sweet Adeline",1993-03-25
"Set 1","Maze",1993-03-26
"Set 1","Sparkle",1993-03-26
"Set 1","Foam",1993-03-26
"Set 1","Punch You in the Eye",1993-03-26
"Set 1","Fee",1993-03-26
"Set 1","All Things Reconsidered",1993-03-26
"Set 1","Split Open and Melt",1993-03-26
"Set 1","Fluffhead",1993-03-26
"Set 1","Divided Sky",1993-03-26
"Set 1","Cavern",1993-03-26
"Set 2","Wilson",1993-03-26
"Set 2","Runaway Jim",1993-03-26
"Set 2","Mound",1993-03-26
"Set 2","Tweezer",1993-03-26
"Set 2","The Horse",1993-03-26
"Set 2","Silent in the Morning",1993-03-26
"Set 2","Big Ball Jam",1993-03-26
"Set 2","You Enjoy Myself",1993-03-26
"Set 2","The Oh Kee Pa Ceremony",1993-03-26
"Set 2","Suzy Greenberg",1993-03-26
"Set 2","The Great Gig in the Sky",1993-03-26
"Set 2","Hold Your Head Up",1993-03-26
"Set 2","Tweezer Reprise",1993-03-26
"Encore","Amazing Grace",1993-03-26
"Encore","Rocky Top",1993-03-26
"Set 1","Llama",1993-03-27
"Set 1","Guelah Papyrus",1993-03-27
"Set 1","Rift",1993-03-27
"Set 1","Stash",1993-03-27
"Set 1","Reba",1993-03-27
"Set 1","My Friend, My Friend",1993-03-27
"Set 1","Uncle Pen",1993-03-27
"Set 1","Sample in a Jar",1993-03-27
"Set 1","I Didn't Know",1993-03-27
"Set 1","David Bowie",1993-03-27
"Set 2","Buried Alive",1993-03-27
"Set 2","Halley's Comet",1993-03-27
"Set 2","It's Ice",1993-03-27
"Set 2","Bouncing Around the Room",1993-03-27
"Set 2","Chalk Dust Torture",1993-03-27
"Set 2","The Man Who Stepped Into Yesterday",1993-03-27
"Set 2","Avenu Malkenu",1993-03-27
"Set 2","The Man Who Stepped Into Yesterday",1993-03-27
"Set 2","Mike's Song",1993-03-27
"Set 2","I Am Hydrogen",1993-03-27
"Set 2","Weekapaug Groove",1993-03-27
"Set 2","Hold Your Head Up",1993-03-27
"Set 2","Cracklin' Rosie",1993-03-27
"Set 2","Hold Your Head Up",1993-03-27
"Set 2","Poor Heart",1993-03-27
"Set 2","Golgi Apparatus",1993-03-27
"Encore","The Squirming Coil",1993-03-27
"Encore","Carolina",1993-03-27
"Set 1","The Landlady",1993-03-28
"Set 1","Funky Bitch",1993-03-28
"Set 1","Sparkle",1993-03-28
"Set 1","Split Open and Melt",1993-03-28
"Set 1","The Lizards",1993-03-28
"Set 1","The Sloth",1993-03-28
"Set 1","Maze",1993-03-28
"Set 1","Fee",1993-03-28
"Set 1","It's Ice",1993-03-28
"Set 1","Lawn Boy",1993-03-28
"Set 1","Run Like an Antelope",1993-03-28
"Set 2","Walk Away",1993-03-28
"Set 2","Runaway Jim",1993-03-28
"Set 2","Mound",1993-03-28
"Set 2","Bathtub Gin",1993-03-28
"Set 2","Big Ball Jam",1993-03-28
"Set 2","You Enjoy Myself",1993-03-28
"Set 2","My Life As a Pez",1993-03-28
"Set 2","You Enjoy Myself",1993-03-28
"Set 2","Paul and Silas",1993-03-28
"Set 2","Hold Your Head Up",1993-03-28
"Set 2","Love You",1993-03-28
"Set 2","Hold Your Head Up",1993-03-28
"Set 2","Possum",1993-03-28
"Encore","Contact",1993-03-28
"Encore","Big Black Furry Creature from Mars",1993-03-28
"Set 1","Buried Alive",1993-03-30
"Set 1","Poor Heart",1993-03-30
"Set 1","All Things Reconsidered",1993-03-30
"Set 1","Golgi Apparatus",1993-03-30
"Set 1","My Friend, My Friend",1993-03-30
"Set 1","Llama",1993-03-30
"Set 1","Esther",1993-03-30
"Set 1","Stash",1993-03-30
"Set 1","Glide",1993-03-30
"Set 1","Divided Sky",1993-03-30
"Set 1","Cavern",1993-03-30
"Set 2","Loving Cup",1993-03-30
"Set 2","Rift",1993-03-30
"Set 2","Tweezer",1993-03-30
"Set 2","Lifeboy",1993-03-30
"Set 2","Big Ball Jam",1993-03-30
"Set 2","Weigh",1993-03-30
"Set 2","Mike's Song",1993-03-30
"Set 2","I Am Hydrogen",1993-03-30
"Set 2","Weekapaug Groove",1993-03-30
"Set 2","Psycho Killer",1993-03-30
"Set 2","Weekapaug Groove",1993-03-30
"Set 2","The Horse",1993-03-30
"Set 2","Silent in the Morning",1993-03-30
"Set 2","Hold Your Head Up",1993-03-30
"Set 2","If I Only Had a Brain",1993-03-30
"Set 2","Hold Your Head Up",1993-03-30
"Set 2","Tweezer Reprise",1993-03-30
"Encore","My Sweet One",1993-03-30
"Encore","Amazing Grace",1993-03-30
"Set 1","Runaway Jim",1993-03-31
"Set 1","Foam",1993-03-31
"Set 1","Sparkle",1993-03-31
"Set 1","Split Open and Melt",1993-03-31
"Set 1","Mound",1993-03-31
"Set 1","Punch You in the Eye",1993-03-31
"Set 1","Sample in a Jar",1993-03-31
"Set 1","Reba",1993-03-31
"Set 1","I Didn't Know",1993-03-31
"Set 1","David Bowie",1993-03-31
"Set 2","Lengthwise",1993-03-31
"Set 2","Maze",1993-03-31
"Set 2","Bouncing Around the Room",1993-03-31
"Set 2","Uncle Pen",1993-03-31
"Set 2","Harry Hood",1993-03-31
"Set 2","Big Ball Jam",1993-03-31
"Set 2","It's Ice",1993-03-31
"Set 2","You Enjoy Myself",1993-03-31
"Set 2","Harpua",1993-03-31
"Set 2","She's So Cold",1993-03-31
"Set 2","Harpua",1993-03-31
"Set 2","Chalk Dust Torture",1993-03-31
"Encore","AC/DC Bag",1993-03-31
"Encore","Sweet Adeline",1993-03-31
"Set 1","Llama",1993-04-01
"Set 1","Guelah Papyrus",1993-04-01
"Set 1","Rift",1993-04-01
"Set 1","Stash",1993-04-01
"Set 1","The Squirming Coil",1993-04-01
"Set 1","My Friend, My Friend",1993-04-01
"Set 1","Paul and Silas",1993-04-01
"Set 1","Fluffhead",1993-04-01
"Set 1","Lawn Boy",1993-04-01
"Set 1","Run Like an Antelope",1993-04-01
"Set 2","Axilla",1993-04-01
"Set 2","The Curtain",1993-04-01
"Set 2","Possum",1993-04-01
"Set 2","Fee",1993-04-01
"Set 2","Ya Mar",1993-04-01
"Set 2","Tweezer",1993-04-01
"Set 2","Poor Heart",1993-04-01
"Set 2","Big Ball Jam",1993-04-01
"Set 2","Hold Your Head Up",1993-04-01
"Set 2","Terrapin",1993-04-01
"Set 2","Hold Your Head Up",1993-04-01
"Set 2","Cavern",1993-04-01
"Encore","Carolina",1993-04-01
"Encore","Tweezer Reprise",1993-04-01
"Set 1","Buried Alive",1993-04-02
"Set 1","Poor Heart",1993-04-02
"Set 1","Foam",1993-04-02
"Set 1","Bouncing Around the Room",1993-04-02
"Set 1","Divided Sky",1993-04-02
"Set 1","I Didn't Know",1993-04-02
"Set 1","It's Ice",1993-04-02
"Set 1","Sparkle",1993-04-02
"Set 1","Maze",1993-04-02
"Set 1","Golgi Apparatus",1993-04-02
"Set 2","Runaway Jim",1993-04-02
"Set 2","Sample in a Jar",1993-04-02
"Set 2","Uncle Pen",1993-04-02
"Set 2","Llama",1993-04-02
"Set 2","The Horse",1993-04-02
"Set 2","Silent in the Morning",1993-04-02
"Set 2","Mike's Song",1993-04-02
"Set 2","I Am Hydrogen",1993-04-02
"Set 2","Weekapaug Groove",1993-04-02
"Set 2","The Lizards",1993-04-02
"Set 2","Big Ball Jam",1993-04-02
"Set 2","Hold Your Head Up",1993-04-02
"Set 2","Bike",1993-04-02
"Set 2","Hold Your Head Up",1993-04-02
"Set 2","Chalk Dust Torture",1993-04-02
"Encore","Amazing Grace",1993-04-02
"Encore","Rocky Top",1993-04-02
"Set 1","The Landlady",1993-04-03
"Set 1","Rift",1993-04-03
"Set 1","Guelah Papyrus",1993-04-03
"Set 1","Sparkle",1993-04-03
"Set 1","Split Open and Melt",1993-04-03
"Set 1","The Squirming Coil",1993-04-03
"Set 1","My Friend, My Friend",1993-04-03
"Set 1","Reba",1993-04-03
"Set 1","Horn",1993-04-03
"Set 1","Run Like an Antelope",1993-04-03
"Set 2","Suzy Greenberg",1993-04-03
"Set 2","Stash",1993-04-03
"Set 2","Mound",1993-04-03
"Set 2","All Things Reconsidered",1993-04-03
"Set 2","The Sloth",1993-04-03
"Set 2","You Enjoy Myself",1993-04-03
"Set 2","Jesus Just Left Chicago",1993-04-03
"Set 2","My Sweet One",1993-04-03
"Set 2","Hold Your Head Up",1993-04-03
"Set 2","Love You",1993-04-03
"Set 2","Hold Your Head Up",1993-04-03
"Set 2","Cavern",1993-04-03
"Encore","Good Times Bad Times",1993-04-03
"Set 1","Llama",1993-04-05
"Set 1","It's Ice",1993-04-05
"Set 1","Fee",1993-04-05
"Set 1","Maze",1993-04-05
"Set 1","Fluffhead",1993-04-05
"Set 1","Paul and Silas",1993-04-05
"Set 1","Stash",1993-04-05
"Set 1","Colonel Forbin's Ascent",1993-04-05
"Set 1","Fly Famous Mockingbird",1993-04-05
"Set 1","David Bowie",1993-04-05
"Set 2","Axilla",1993-04-05
"Set 2","Poor Heart",1993-04-05
"Set 2","Caravan",1993-04-05
"Set 2","Punch You in the Eye",1993-04-05
"Set 2","Tweezer",1993-04-05
"Set 2","Glide",1993-04-05
"Set 2","You Enjoy Myself",1993-04-05
"Set 2","Hold Your Head Up",1993-04-05
"Set 2","Cracklin' Rosie",1993-04-05
"Set 2","Hold Your Head Up",1993-04-05
"Set 2","Tweezer Reprise",1993-04-05
"Encore","Carolina",1993-04-05
"Encore","Fire",1993-04-05
"Set 1","Chalk Dust Torture",1993-04-09
"Set 1","Sparkle",1993-04-09
"Set 1","Guelah Papyrus",1993-04-09
"Set 1","Stash",1993-04-09
"Set 1","The Horse",1993-04-09
"Set 1","Silent in the Morning",1993-04-09
"Set 1","Maze",1993-04-09
"Set 1","I Didn't Know",1993-04-09
"Set 1","It's Ice",1993-04-09
"Set 1","Divided Sky",1993-04-09
"Set 1","Cavern",1993-04-09
"Set 2","Buried Alive",1993-04-09
"Set 2","Suzy Greenberg",1993-04-09
"Set 2","All Things Reconsidered",1993-04-09
"Set 2","Llama",1993-04-09
"Set 2","Mound",1993-04-09
"Set 2","My Friend, My Friend",1993-04-09
"Set 2","You Enjoy Myself",1993-04-09
"Set 2","My Sweet One",1993-04-09
"Set 2","Big Ball Jam",1993-04-09
"Set 2","Hold Your Head Up",1993-04-09
"Set 2","Love You",1993-04-09
"Set 2","Hold Your Head Up",1993-04-09
"Set 2","Possum",1993-04-09
"Encore","Sweet Adeline",1993-04-09
"Encore","Golgi Apparatus",1993-04-09
"Set 1","Runaway Jim",1993-04-10
"Set 1","Weigh",1993-04-10
"Set 1","Sparkle",1993-04-10
"Set 1","Split Open and Melt",1993-04-10
"Set 1","The Squirming Coil",1993-04-10
"Set 1","My Friend, My Friend",1993-04-10
"Set 1","Uncle Pen",1993-04-10
"Set 1","Chalk Dust Torture",1993-04-10
"Set 1","Lawn Boy",1993-04-10
"Set 1","David Bowie",1993-04-10
"Set 2","Lengthwise",1993-04-10
"Set 2","Maze",1993-04-10
"Set 2","Bouncing Around the Room",1993-04-10
"Set 2","Rift",1993-04-10
"Set 2","Glide",1993-04-10
"Set 2","Big Ball Jam",1993-04-10
"Set 2","Mike's Song",1993-04-10
"Set 2","The Great Gig in the Sky",1993-04-10
"Set 2","Weekapaug Groove",1993-04-10
"Set 2","Funky Bitch",1993-04-10
"Set 2","Help Me",1993-04-10
"Set 2","Hoochie Coochie Man",1993-04-10
"Set 2","Cavern",1993-04-10
"Encore","Amazing Grace",1993-04-10
"Encore","Good Times Bad Times",1993-04-10
"Set 1","Golgi Apparatus",1993-04-12
"Set 1","Tube",1993-04-12
"Set 1","Bouncing Around the Room",1993-04-12
"Set 1","Poor Heart",1993-04-12
"Set 1","Stash",1993-04-12
"Set 1","The Horse",1993-04-12
"Set 1","Silent in the Morning",1993-04-12
"Set 1","Reba",1993-04-12
"Set 1","Llama",1993-04-12
"Set 1","Satin Doll",1993-04-12
"Set 1","Run Like an Antelope",1993-04-12
"Set 2","Dinner and a Movie",1993-04-12
"Set 2","Tweezer",1993-04-12
"Set 2","Fee",1993-04-12
"Set 2","Paul and Silas",1993-04-12
"Set 2","It's Ice",1993-04-12
"Set 2","Big Ball Jam",1993-04-12
"Set 2","You Enjoy Myself",1993-04-12
"Set 2","Honky Tonk Women Jam",1993-04-12
"Set 2","You Enjoy Myself",1993-04-12
"Set 2","Hold Your Head Up",1993-04-12
"Set 2","Terrapin",1993-04-12
"Set 2","Hold Your Head Up",1993-04-12
"Set 2","Tweezer Reprise",1993-04-12
"Encore","Amazing Grace",1993-04-12
"Encore","Highway to Hell",1993-04-12
"Encore 2","Rocky Top",1993-04-12
"Set 1","Suzy Greenberg",1993-04-13
"Set 1","Foam",1993-04-13
"Set 1","Sparkle",1993-04-13
"Set 1","Possum",1993-04-13
"Set 1","Colonel Forbin's Ascent",1993-04-13
"Set 1","Fly Famous Mockingbird",1993-04-13
"Set 1","Chalk Dust Torture",1993-04-13
"Set 1","Guelah Papyrus",1993-04-13
"Set 1","Caravan",1993-04-13
"Set 1","Cavern",1993-04-13
"Set 2","My Friend, My Friend",1993-04-13
"Set 2","Rift",1993-04-13
"Set 2","The Sloth",1993-04-13
"Set 2","Uncle Pen",1993-04-13
"Set 2","Fast Enough for You",1993-04-13
"Set 2","Big Ball Jam",1993-04-13
"Set 2","Mike's Song",1993-04-13
"Set 2","I Am Hydrogen",1993-04-13
"Set 2","Weekapaug Groove",1993-04-13
"Set 2","Hold Your Head Up",1993-04-13
"Set 2","If I Only Had a Brain",1993-04-13
"Set 2","Hold Your Head Up",1993-04-13
"Set 2","The Squirming Coil",1993-04-13
"Encore","Bold As Love",1993-04-13
"Encore","Sweet Adeline",1993-04-13
"Set 1","Buried Alive",1993-04-14
"Set 1","Poor Heart",1993-04-14
"Set 1","Maze",1993-04-14
"Set 1","Bouncing Around the Room",1993-04-14
"Set 1","It's Ice",1993-04-14
"Set 1","Stash",1993-04-14
"Set 1","Kung",1993-04-14
"Set 1","Stash",1993-04-14
"Set 1","Kung",1993-04-14
"Set 1","The Horse",1993-04-14
"Set 1","Silent in the Morning",1993-04-14
"Set 1","Divided Sky",1993-04-14
"Set 1","I Didn't Know",1993-04-14
"Set 1","Golgi Apparatus",1993-04-14
"Set 2","AC/DC Bag",1993-04-14
"Set 2","My Sweet One",1993-04-14
"Set 2","Tweezer",1993-04-14
"Set 2","Mound",1993-04-14
"Set 2","Big Ball Jam",1993-04-14
"Set 2","You Enjoy Myself",1993-04-14
